3937248,Provincia de La Convenci n,-12.34457,-72.90429,ADM2,PE,08,0809,,0,America/Lima,3941583
3937483,Provincia de Jun n,-11.02112,-75.93779,ADM2,PE,12,1205,,0,America/Lima,3937485
3937732,Provincia de Jauja,-11.726,-75.547,ADM2,PE,12,1204,,0,America/Lima,3937485
3938145,Provincia de Islay,-16.96141,-71.72446,ADM2,PE,04,0407,,0,America/Lima,3947319
3938414,Provincia de Ilo,-17.58377,-71.2127,ADM2,PE,18,1803,,0,America/Lima,3934607
3939153,Provincia de Huarochir ,-11.93421,-76.42305,ADM2,PE,15,1507,,0,America/Lima,3936452
3939284,Provincia de Huaral,-11.25,-76.91667,ADM2,PE,15,1506,,0,America/Lima,3936452
3939385,Provincia de Huanta,-12.5351,-74.16667,ADM2,PE,05,0504,,0,America/Lima,3947018
3939456,Provincia de Huancayo,-12.17319,-75.16169,ADM2,PE,12,1201,,0,America/Lima,3937485
3939465,Provincia de Huancavelica,-12.72091,-75.0841,ADM2,PE,09,0901,,0,America/Lima,3939467
3939536,Provincia de Huancan ,-15.1522,-69.62123,ADM2,PE,21,2106,,0,America/Lima,3931275
3939740,Provincia de Huamanga,-13.23829,-74.20214,ADM2,PE,05,0501,,0,America/Lima,3947018
3940641,Provincia de Grau,-14.04786,-72.61683,ADM2,PE,03,0307,,0,America/Lima,3947421
3940771,Provincia de General S nchez Cerro,-16.41593,-70.76727,ADM2,PE,18,1802,,0,America/Lima,3934607
3941092,Provincia de Espinar,-14.82976,-71.39433,ADM2,PE,08,0808,,0,America/Lima,3941583
3941507,Daniel Alcides Carri n,-10.5,-76.47448,ADM2,PE,19,1902,,0,America/Lima,3932834
3941582,Provincia de Cusco,-13.52951,-71.97049,ADM2,PE,08,0801,,0,America/Lima,3941583
3942083,Provincia de Cotabambas,-14.02393,-72.22393,ADM2,PE,03,0305,,0,America/Lima,3947421
3942520,Provincia de Condesuyos,-15.66948,-72.85726,ADM2,PE,04,0406,,0,America/Lima,3947319
3942545,Provincia de Concepci n,-11.75,-75.11645,ADM2,PE,12,1202,,0,America/Lima,3937485
3943263,Provincia de Chumbivilcas,-14.439,-71.99362,ADM2,PE,08,0807,,0,America/Lima,3941583
3943362,Provincia de Chucuito,-16.60545,-69.35761,ADM2,PE,21,2104,,0,America/Lima,3931275
3943790,Provincia de Chincha,-13.31791,-75.9393,ADM2,PE,11,1102,,0,America/Lima,3938526
3944390,Chanchamayo,-11.05,-75.31667,ADM2,PE,12,1203,,0,America/Lima,3937485
3945135,Provincia de Caylloma,-15.64462,-71.55715,ADM2,PE,04,0405,,0,America/Lima,3947319
3945232,Provincia de Castrovirreyna,-13.14535,-75.40598,ADM2,PE,09,0904,,0,America/Lima,3939467
3945239,Provincia de Castilla,-15.62481,-72.37998,ADM2,PE,04,0404,,0,America/Lima,3947319
3945539,Provincia de Caravel ,-15.7269,-74.12762,ADM2,PE,04,0403,,0,America/Lima,3947319
3945614,Provincia de Carabaya,-13.84769,-70.22288,ADM2,PE,21,2103,,0,America/Lima,3931275
3945748,Provincia de Canta,-11.46667,-76.61667,ADM2,PE,15,1504,,0,America/Lima,3936452
3945791,Provincia de Cangallo,-13.573,-74.389,ADM2,PE,05,0502,,0,America/Lima,3947018
3945799,Provincia de Ca ete,-12.77871,-76.38438,ADM2,PE,15,1505,,0,America/Lima,3936452
3945823,Provincia de Canchis,-14.08035,-71.12653,ADM2,PE,08,0806,,0,America/Lima,3941583
3945875,Provincia de Canas,-14.45231,-71.33615,ADM2,PE,08,0805,,0,America/Lima,3941583
3945982,Provincia de Caman ,-16.4741,-72.76633,ADM2,PE,04,0402,,0,America/Lima,3947319
3946176,Provincia de Calca,-12.97288,-72.04383,ADM2,PE,08,0804,,0,America/Lima,3941583
3946262,Provincia de Cajatambo,-10.52469,-77.02233,ADM2,PE,15,1503,,0,America/Lima,3936452
3946643,Provincia de Bolognesi,-10.10723,-77.14804,ADM2,PE,02,0205,,0,America/Lima,3699674
